user_id,age,gender,location,income_level,education_level,number_of_children,child_age,investment_amount,investment_frequency,investment_options,app_sessions,app_usage_duration,features_used,goals_created,investment_decision,interactions_with_experts,topics_discussed,feedback_rating
675031,24,Female,"Ahmedabad, India",Low,Graduate,4,0,48362,10,"['US ETFs', 'Digital Gold', 'US ETFs']",19,46,"['Investment Tracking', 'Expert Advice']",0,0,4,"['Financial Planning', 'Risk Tolerance']",5
654607,20,Male,"Ahmedabad, India",Low,High School,3,7,3650,10,"['US ETFs', 'Digital Gold', 'US ETFs']",19,18,"['Goal Setting', 'Expert Advice']",0,0,0,"['Investment Options', 'Investment Options']",5
210459,40,Male,"Hyderabad, India",Medium,High School,3,2,47047,2,"['US ETFs', 'Mutual Funds', 'US ETFs']",5,38,"['Expert Advice', 'Goal Setting']",0,1,9,"['Financial Planning', 'Investment Options']",4
357526,37,Female,"Mumbai, India",High,High School,0,0,45786,9,"['US ETFs', 'US ETFs', 'Mutual Funds']",5,56,"['Expert Advice', 'Goal Setting']",0,0,2,"['Risk Tolerance', 'Risk Tolerance']",5
802382,25,Male,"Lucknow, India",Medium,Graduate,5,4,26473,4,"['Mutual Funds', 'US ETFs', 'Digital Gold']",8,58,"['Investment Tracking', 'Expert Advice']",0,0,0,"['Financial Planning', 'Investment Options']",3
932450,30,Male,"Jaipur, India",Medium,High School,1,13,26310,9,"['Mutual Funds', 'Mutual Funds', 'US ETFs']",27,46,"['Goal Setting', 'Expert Advice']",0,0,7,"['Investment Options', 'Financial Planning']",5
183137,27,Female,"Ghaziabad, India",Medium,Undergraduate,3,1,35383,7,"['Digital Gold', 'Digital Gold', 'Digital Gold']",25,34,"['Goal Setting', 'Expert Advice']",0,1,2,"['Investment Options', 'Financial Planning']",3
478222,44,Female,"Lucknow, India",Medium,Graduate,4,12,42773,10,"['Digital Gold', 'Mutual Funds', 'Mutual Funds']",27,54,"['Goal Setting', 'Expert Advice']",0,0,0,"['Financial Planning', 'Risk Tolerance']",5
646838,32,Female,"Lucknow, India",High,Undergraduate,3,13,8610,9,"['Mutual Funds', 'Mutual Funds', 'Mutual Funds']",23,30,"['Goal Setting', 'Expert Advice']",1,1,1,"['Investment Options', 'Financial Planning']",4
709925,33,Male,"Indore, India",Medium,Undergraduate,3,13,14749,5,"['US ETFs', 'Mutual Funds', 'Digital Gold']",11,9,"['Goal Setting', 'Expert Advice']",0,1,4,"['Risk Tolerance', 'Investment Options']",5
713834,54,Female,"Surat, India",High,Undergraduate,4,9,31957,2,"['US ETFs', 'Digital Gold', 'Mutual Funds']",19,54,"['Goal Setting', 'Expert Advice']",0,1,1,"['Risk Tolerance', 'Investment Options']",4
282618,50,Male,"Kanpur, India",Medium,High School,2,16,2731,10,"['US ETFs', 'Mutual Funds', 'US ETFs']",29,3,"['Investment Tracking', 'Goal Setting']",0,0,4,"['Financial Planning', 'Financial Planning']",5
762712,49,Female,"Bhopal, India",Medium,Undergraduate,5,12,1375,10,"['US ETFs', 'Digital Gold', 'Mutual Funds']",3,54,"['Investment Tracking', 'Goal Setting']",0,0,5,"['Investment Options', 'Financial Planning']",4
194932,22,Female,"Ghaziabad, India",High,High School,0,0,7570,6,"['US ETFs', 'Digital Gold', 'Digital Gold']",4,28,"['Investment Tracking', 'Expert Advice']",0,1,3,"['Risk Tolerance', 'Investment Options']",3
279642,47,Female,"Bangalore, India",Medium,High School,4,16,35335,7,"['Digital Gold', 'Mutual Funds', 'Mutual Funds']",26,28,"['Investment Tracking', 'Expert Advice']",0,1,1,"['Investment Options', 'Financial Planning']",3
194597,39,Female,"Delhi, India",High,High School,2,7,30606,1,"['Mutual Funds', 'US ETFs', 'US ETFs']",26,3,"['Investment Tracking', 'Goal Setting']",0,0,6,"['Risk Tolerance', 'Investment Options']",3
348649,46,Female,"Pune, India",High,Graduate,2,6,39511,4,"['Digital Gold', 'Digital Gold', 'Mutual Funds']",16,22,"['Investment Tracking', 'Expert Advice']",0,0,9,"['Investment Options', 'Risk Tolerance']",4
405339,24,Male,"Visakhapatnam, India",High,Graduate,5,6,41054,1,"['Digital Gold', 'Mutual Funds', 'Digital Gold']",9,6,"['Goal Setting', 'Investment Tracking']",1,1,8,"['Financial Planning', 'Financial Planning']",3
12083,32,Female,"Pune, India",Medium,Graduate,5,10,9995,4,"['Mutual Funds', 'US ETFs', 'US ETFs']",16,11,"['Expert Advice', 'Expert Advice']",0,0,8,"['Investment Options', 'Investment Options']",5
511950,30,Male,"Chennai, India",High,High School,4,11,11954,4,"['Mutual Funds', 'Digital Gold', 'Digital Gold']",29,10,"['Investment Tracking', 'Goal Setting']",0,0,4,"['Financial Planning', 'Risk Tolerance']",3
248603,50,Male,"Surat, India",Low,Graduate,1,12,2572,3,"['Mutual Funds', 'Digital Gold', 'Digital Gold']",30,59,"['Expert Advice', 'Expert Advice']",0,0,7,"['Risk Tolerance', 'Financial Planning']",4
969303,58,Male,"Jaipur, India",Medium,Graduate,0,0,24784,7,"['US ETFs', 'US ETFs', 'Mutual Funds']",29,2,"['Expert Advice', 'Goal Setting']",0,0,8,"['Financial Planning', 'Risk Tolerance']",5
375775,40,Female,"Vadodara, India",High,High School,3,18,6334,10,"['Mutual Funds', 'Mutual Funds', 'Mutual Funds']",16,34,"['Investment Tracking', 'Goal Setting']",0,1,8,"['Risk Tolerance', 'Risk Tolerance']",5
473007,36,Female,"Indore, India",High,High School,3,4,39878,2,"['Mutual Funds', 'US ETFs', 'Digital Gold']",12,11,"['Expert Advice', 'Expert Advice']",0,0,0,"['Risk Tolerance', 'Financial Planning']",4
255340,29,Male,"Jaipur, India",Medium,High School,1,0,16419,9,"['Digital Gold', 'Digital Gold', 'Mutual Funds']",6,18,"['Expert Advice', 'Expert Advice']",0,1,8,"['Financial Planning', 'Investment Options']",3
479337,56,Female,"Pune, India",Medium,High School,2,9,49759,9,"['Mutual Funds', 'US ETFs', 'Digital Gold']",7,20,"['Investment Tracking', 'Investment Tracking']",0,1,0,"['Financial Planning', 'Investment Options']",5
889829,43,Male,"Chennai, India",Low,Graduate,3,9,47668,3,"['Mutual Funds', 'US ETFs', 'Mutual Funds']",16,11,"['Investment Tracking', 'Expert Advice']",0,0,9,"['Risk Tolerance', 'Investment Options']",3
176871,20,Male,"Pune, India",Low,Undergraduate,1,9,34131,5,"['Digital Gold', 'US ETFs', 'Digital Gold']",8,27,"['Investment Tracking', 'Goal Setting']",0,0,4,"['Risk Tolerance', 'Risk Tolerance']",3
510355,35,Female,"Indore, India",Medium,Graduate,5,6,44093,5,"['US ETFs', 'Digital Gold', 'Digital Gold']",26,28,"['Investment Tracking', 'Goal Setting']",0,0,3,"['Risk Tolerance', 'Risk Tolerance']",5
86014,58,Female,"Lucknow, India",Low,Graduate,0,0,46087,3,"['US ETFs', 'Mutual Funds', 'US ETFs']",11,33,"['Expert Advice', 'Goal Setting']",0,0,3,"['Investment Options', 'Investment Options']",4
855297,23,Female,"Surat, India",Medium,Undergraduate,5,1,10224,4,"['US ETFs', 'Digital Gold', 'Digital Gold']",27,1,"['Expert Advice', 'Goal Setting']",0,0,4,"['Risk Tolerance', 'Financial Planning']",5
486007,51,Female,"Patna, India",High,Graduate,0,0,12521,8,"['US ETFs', 'Digital Gold', 'Mutual Funds']",25,1,"['Goal Setting', 'Investment Tracking']",0,1,10,"['Financial Planning', 'Risk Tolerance']",4
929810,51,Male,"Ghaziabad, India",Medium,Undergraduate,3,0,6681,9,"['US ETFs', 'Digital Gold', 'Digital Gold']",13,13,"['Investment Tracking', 'Expert Advice']",0,0,0,"['Financial Planning', 'Risk Tolerance']",5
224629,58,Female,"Delhi, India",Medium,High School,0,0,27970,5,"['Mutual Funds', 'Mutual Funds', 'Digital Gold']",7,33,"['Goal Setting', 'Goal Setting']",0,0,9,"['Risk Tolerance', 'Investment Options']",3
107500,42,Male,"Patna, India",Low,High School,0,0,30934,3,"['Digital Gold', 'Digital Gold', 'US ETFs']",11,24,"['Goal Setting', 'Investment Tracking']",0,1,7,"['Financial Planning', 'Investment Options']",5
730665,33,Male,"Thane, India",High,Graduate,5,8,37541,9,"['US ETFs', 'Mutual Funds', 'US ETFs']",3,26,"['Expert Advice', 'Expert Advice']",1,0,1,"['Financial Planning', 'Financial Planning']",5
831531,45,Male,"Jaipur, India",Medium,Graduate,4,11,31197,5,"['US ETFs', 'US ETFs', 'Mutual Funds']",21,17,"['Investment Tracking', 'Investment Tracking']",0,0,10,"['Risk Tolerance', 'Financial Planning']",4
147857,25,Female,"Ahmedabad, India",Low,Undergraduate,5,3,22055,1,"['Mutual Funds', 'US ETFs', 'US ETFs']",16,21,"['Expert Advice', 'Goal Setting']",0,1,1,"['Investment Options', 'Risk Tolerance']",3
885488,32,Female,"Ahmedabad, India",High,High School,0,0,36736,9,"['US ETFs', 'Mutual Funds', 'US ETFs']",30,28,"['Investment Tracking', 'Investment Tracking']",0,0,7,"['Investment Options', 'Risk Tolerance']",4
443414,24,Female,"Kolkata, India",Low,High School,5,6,46660,6,"['Mutual Funds', 'US ETFs', 'Digital Gold']",11,57,"['Investment Tracking', 'Investment Tracking']",0,0,3,"['Financial Planning', 'Financial Planning']",3
764029,60,Male,"Pune, India",Medium,High School,1,10,1528,10,"['US ETFs', 'Digital Gold', 'Mutual Funds']",30,8,"['Investment Tracking', 'Goal Setting']",0,1,6,"['Investment Options', 'Investment Options']",3
706519,36,Male,"Ghaziabad, India",High,High School,2,12,44941,9,"['Digital Gold', 'Mutual Funds', 'Mutual Funds']",12,32,"['Goal Setting', 'Goal Setting']",0,1,8,"['Risk Tolerance', 'Investment Options']",3
195746,40,Male,"Surat, India",Low,Graduate,1,2,1130,6,"['Mutual Funds', 'US ETFs', 'Digital Gold']",9,18,"['Investment Tracking', 'Goal Setting']",0,0,0,"['Investment Options', 'Risk Tolerance']",5
625509,33,Female,"Indore, India",Medium,High School,2,17,48147,7,"['US ETFs', 'Digital Gold', 'Mutual Funds']",4,34,"['Investment Tracking', 'Goal Setting']",0,0,10,"['Risk Tolerance', 'Risk Tolerance']",5
284317,54,Male,"Pune, India",High,High School,5,3,34027,8,"['Mutual Funds', 'Mutual Funds', 'Mutual Funds']",26,60,"['Expert Advice', 'Goal Setting']",0,0,9,"['Risk Tolerance', 'Investment Options']",4
735600,34,Female,"Surat, India",Low,Graduate,4,16,27360,6,"['Mutual Funds', 'Mutual Funds', 'Digital Gold']",29,58,"['Goal Setting', 'Expert Advice']",0,0,2,"['Financial Planning', 'Risk Tolerance']",3
267928,24,Male,"Chennai, India",Medium,Undergraduate,4,18,47851,8,"['Digital Gold', 'Mutual Funds', 'Mutual Funds']",3,39,"['Expert Advice', 'Goal Setting']",0,0,8,"['Investment Options', 'Risk Tolerance']",4
897500,50,Male,"Lucknow, India",Low,Undergraduate,3,0,31174,4,"['US ETFs', 'Digital Gold', 'US ETFs']",15,36,"['Expert Advice', 'Expert Advice']",0,1,9,"['Risk Tolerance', 'Financial Planning']",3
337236,60,Male,"Surat, India",Low,Undergraduate,4,4,2876,2,"['US ETFs', 'Mutual Funds', 'Mutual Funds']",2,5,"['Expert Advice', 'Goal Setting']",0,1,2,"['Financial Planning', 'Financial Planning']",5
625614,20,Female,"Bangalore, India",Low,Undergraduate,5,18,27386,9,"['Mutual Funds', 'Digital Gold', 'Mutual Funds']",27,45,"['Goal Setting', 'Expert Advice']",0,1,1,"['Risk Tolerance', 'Financial Planning']",4
148933,27,Male,"Lucknow, India",Low,Undergraduate,0,0,48039,9,"['US ETFs', 'US ETFs', 'Mutual Funds']",9,17,"['Expert Advice', 'Expert Advice']",0,0,3,"['Investment Options', 'Financial Planning']",5
423299,60,Male,"Ghaziabad, India",High,Graduate,5,7,3480,2,"['US ETFs', 'Digital Gold', 'Digital Gold']",18,31,"['Expert Advice', 'Expert Advice']",0,1,7,"['Financial Planning', 'Risk Tolerance']",5
928417,23,Female,"Nagpur, India",Medium,Graduate,0,0,18870,7,"['Mutual Funds', 'Mutual Funds', 'Mutual Funds']",4,1,"['Investment Tracking', 'Goal Setting']",0,0,8,"['Risk Tolerance', 'Risk Tolerance']",4
592520,28,Female,"Surat, India",Low,Undergraduate,5,4,26837,5,"['Digital Gold', 'Digital Gold', 'Mutual Funds']",6,46,"['Investment Tracking', 'Expert Advice']",0,0,5,"['Financial Planning', 'Financial Planning']",4
70946,56,Female,"Hyderabad, India",Medium,Graduate,2,18,34040,5,"['Digital Gold', 'Digital Gold', 'Mutual Funds']",20,51,"['Investment Tracking', 'Investment Tracking']",0,0,9,"['Risk Tolerance', 'Financial Planning']",5
711842,28,Male,"Ghaziabad, India",Medium,High School,3,8,35533,3,"['Mutual Funds', 'Digital Gold', 'Digital Gold']",28,50,"['Goal Setting', 'Goal Setting']",0,0,1,"['Financial Planning', 'Investment Options']",5
398146,42,Male,"Surat, India",Low,High School,4,12,46820,3,"['Mutual Funds', 'Digital Gold', 'US ETFs']",25,48,"['Expert Advice', 'Goal Setting']",0,0,2,"['Financial Planning', 'Financial Planning']",3
400209,35,Female,"Lucknow, India",Medium,Undergraduate,2,9,26717,1,"['US ETFs', 'Digital Gold', 'US ETFs']",13,49,"['Goal Setting', 'Investment Tracking']",0,0,8,"['Investment Options', 'Risk Tolerance']",4
897354,50,Female,"Patna, India",Medium,High School,1,3,16331,1,"['Digital Gold', 'US ETFs', 'Digital Gold']",22,12,"['Expert Advice', 'Investment Tracking']",0,0,8,"['Investment Options', 'Financial Planning']",3
817699,26,Male,"Indore, India",Low,Graduate,5,9,35060,4,"['Digital Gold', 'US ETFs', 'Digital Gold']",27,22,"['Investment Tracking', 'Expert Advice']",0,0,6,"['Financial Planning', 'Risk Tolerance']",3
322517,37,Female,"Bhopal, India",Medium,Undergraduate,2,10,47043,4,"['Digital Gold', 'US ETFs', 'US ETFs']",19,10,"['Goal Setting', 'Expert Advice']",0,0,10,"['Risk Tolerance', 'Risk Tolerance']",4
237471,26,Female,"Bangalore, India",Medium,Undergraduate,2,12,8046,7,"['Digital Gold', 'Digital Gold', 'Digital Gold']",22,7,"['Goal Setting', 'Investment Tracking']",0,0,0,"['Investment Options', 'Investment Options']",3
507548,33,Male,"Kolkata, India",Low,Graduate,4,18,17851,7,"['Mutual Funds', 'US ETFs', 'US ETFs']",14,34,"['Goal Setting', 'Goal Setting']",0,0,3,"['Financial Planning', 'Risk Tolerance']",4
156751,59,Male,"Patna, India",Medium,High School,0,0,2135,9,"['Digital Gold', 'Digital Gold', 'US ETFs']",25,38,"['Goal Setting', 'Goal Setting']",0,0,8,"['Risk Tolerance', 'Investment Options']",3
378190,33,Female,"Surat, India",High,Undergraduate,1,6,41982,10,"['US ETFs', 'Digital Gold', 'Mutual Funds']",1,21,"['Expert Advice', 'Goal Setting']",1,1,10,"['Investment Options', 'Financial Planning']",5
453240,27,Female,"Pune, India",High,Undergraduate,0,0,39857,1,"['Mutual Funds', 'Mutual Funds', 'Digital Gold']",17,47,"['Expert Advice', 'Investment Tracking']",1,1,10,"['Financial Planning', 'Financial Planning']",3
270177,21,Male,"Thane, India",Low,Undergraduate,0,0,33334,5,"['US ETFs', 'Mutual Funds', 'US ETFs']",6,43,"['Expert Advice', 'Expert Advice']",0,0,9,"['Risk Tolerance', 'Risk Tolerance']",4
863218,20,Male,"Nagpur, India",Medium,Graduate,2,13,16790,10,"['Mutual Funds', 'Digital Gold', 'Mutual Funds']",25,47,"['Goal Setting', 'Goal Setting']",0,0,5,"['Risk Tolerance', 'Risk Tolerance']",3
787764,20,Female,"Bangalore, India",Medium,Graduate,1,11,3538,6,"['US ETFs', 'US ETFs', 'Mutual Funds']",22,24,"['Expert Advice', 'Expert Advice']",0,0,9,"['Financial Planning', 'Financial Planning']",3
193056,60,Male,"Nagpur, India",Medium,Undergraduate,3,14,38112,1,"['US ETFs', 'Mutual Funds', 'US ETFs']",15,21,"['Expert Advice', 'Investment Tracking']",0,0,7,"['Financial Planning', 'Risk Tolerance']",4
342645,40,Male,"Kolkata, India",High,High School,3,14,16022,1,"['Digital Gold', 'Mutual Funds', 'Mutual Funds']",3,27,"['Expert Advice', 'Expert Advice']",0,0,5,"['Financial Planning', 'Financial Planning']",3
421522,58,Male,"Surat, India",High,High School,5,1,22280,5,"['Mutual Funds', 'Mutual Funds', 'US ETFs']",28,57,"['Investment Tracking', 'Goal Setting']",0,0,3,"['Risk Tolerance', 'Investment Options']",4
549981,36,Male,"Bhopal, India",High,Graduate,3,18,35802,9,"['US ETFs', 'Digital Gold', 'US ETFs']",29,11,"['Investment Tracking', 'Expert Advice']",1,1,5,"['Risk Tolerance', 'Investment Options']",4
530233,35,Female,"Ahmedabad, India",Low,High School,5,2,8936,8,"['Digital Gold', 'Mutual Funds', 'Digital Gold']",16,41,"['Goal Setting', 'Investment Tracking']",0,0,9,"['Investment Options', 'Financial Planning']",4
374763,57,Male,"Delhi, India",High,Undergraduate,2,18,19961,3,"['US ETFs', 'Digital Gold', 'Mutual Funds']",23,42,"['Goal Setting', 'Expert Advice']",0,0,0,"['Financial Planning', 'Risk Tolerance']",5
519795,23,Female,"Patna, India",High,Graduate,5,2,43054,8,"['Digital Gold', 'US ETFs', 'US ETFs']",8,46,"['Expert Advice', 'Investment Tracking']",1,1,2,"['Financial Planning', 'Investment Options']",4
660203,46,Male,"Delhi, India",Low,Graduate,3,17,24051,2,"['Mutual Funds', 'US ETFs', 'Mutual Funds']",12,32,"['Goal Setting', 'Investment Tracking']",0,0,4,"['Investment Options', 'Financial Planning']",4
365259,25,Female,"Patna, India",Low,High School,1,2,22659,7,"['US ETFs', 'Digital Gold', 'Digital Gold']",20,42,"['Investment Tracking', 'Expert Advice']",0,0,7,"['Risk Tolerance', 'Risk Tolerance']",3
270138,49,Female,"Bangalore, India",Medium,High School,2,17,38263,6,"['US ETFs', 'Digital Gold', 'Digital Gold']",14,5,"['Investment Tracking', 'Goal Setting']",0,0,6,"['Financial Planning', 'Financial Planning']",5
349419,37,Female,"Hyderabad, India",High,Graduate,1,12,30293,7,"['US ETFs', 'Mutual Funds', 'Digital Gold']",1,4,"['Investment Tracking', 'Investment Tracking']",1,1,6,"['Investment Options', 'Investment Options']",3
833412,31,Male,"Thane, India",High,Graduate,1,9,43878,10,"['Mutual Funds', 'Digital Gold', 'Mutual Funds']",24,58,"['Expert Advice', 'Goal Setting']",1,0,6,"['Financial Planning', 'Financial Planning']",4
235254,41,Female,"Lucknow, India",Low,High School,0,0,12908,4,"['Mutual Funds', 'Digital Gold', 'Digital Gold']",18,58,"['Goal Setting', 'Expert Advice']",0,0,0,"['Investment Options', 'Risk Tolerance']",4
740253,43,Male,"Nagpur, India",Medium,Graduate,2,0,38827,10,"['Mutual Funds', 'Digital Gold', 'US ETFs']",20,36,"['Expert Advice', 'Expert Advice']",0,0,3,"['Financial Planning', 'Financial Planning']",5
554734,47,Male,"Patna, India",High,Graduate,0,0,31419,8,"['US ETFs', 'Digital Gold', 'Digital Gold']",28,48,"['Expert Advice', 'Goal Setting']",0,1,9,"['Financial Planning', 'Investment Options']",3
983208,47,Female,"Kolkata, India",Low,High School,4,2,24991,2,"['US ETFs', 'Digital Gold', 'Mutual Funds']",23,25,"['Expert Advice', 'Expert Advice']",0,0,6,"['Risk Tolerance', 'Risk Tolerance']",3
747483,36,Female,"Kolkata, India",Medium,Graduate,4,15,29014,2,"['Digital Gold', 'Digital Gold', 'Digital Gold']",23,59,"['Goal Setting', 'Expert Advice']",0,0,9,"['Risk Tolerance', 'Financial Planning']",4
100127,43,Male,"Pune, India",Low,High School,4,9,4266,5,"['Digital Gold', 'Mutual Funds', 'Mutual Funds']",6,30,"['Expert Advice', 'Investment Tracking']",0,0,7,"['Financial Planning', 'Investment Options']",3
888292,46,Female,"Hyderabad, India",Low,Graduate,1,15,17905,3,"['US ETFs', 'Mutual Funds', 'US ETFs']",26,41,"['Investment Tracking', 'Investment Tracking']",0,0,9,"['Financial Planning', 'Risk Tolerance']",3
418452,37,Male,"Ahmedabad, India",Medium,High School,2,5,3789,6,"['Mutual Funds', 'US ETFs', 'Digital Gold']",22,34,"['Investment Tracking', 'Goal Setting']",0,0,0,"['Investment Options', 'Investment Options']",4
875527,34,Female,"Kanpur, India",Medium,Graduate,5,10,30049,5,"['Mutual Funds', 'Mutual Funds', 'Mutual Funds']",4,52,"['Expert Advice', 'Goal Setting']",0,0,6,"['Investment Options', 'Financial Planning']",3
262209,60,Male,"Bhopal, India",Low,Undergraduate,1,12,30070,1,"['Mutual Funds', 'Digital Gold', 'Mutual Funds']",16,36,"['Investment Tracking', 'Investment Tracking']",0,0,10,"['Financial Planning', 'Risk Tolerance']",3
811823,25,Male,"Surat, India",High,Graduate,0,0,8038,2,"['Digital Gold', 'Mutual Funds', 'Digital Gold']",13,55,"['Expert Advice', 'Investment Tracking']",1,0,0,"['Financial Planning', 'Investment Options']",5
820639,52,Male,"Chennai, India",Medium,High School,4,16,24390,10,"['Digital Gold', 'Digital Gold', 'Mutual Funds']",2,11,"['Goal Setting', 'Investment Tracking']",0,0,7,"['Risk Tolerance', 'Investment Options']",4
132867,24,Male,"Jaipur, India",High,High School,3,11,43510,3,"['Mutual Funds', 'Mutual Funds', 'Mutual Funds']",29,21,"['Goal Setting', 'Investment Tracking']",0,0,6,"['Investment Options', 'Risk Tolerance']",4
574659,35,Male,"Jaipur, India",High,High School,1,11,24648,9,"['US ETFs', 'Digital Gold', 'Mutual Funds']",13,47,"['Expert Advice', 'Goal Setting']",0,1,8,"['Risk Tolerance', 'Risk Tolerance']",4
811618,31,Female,"Surat, India",Low,Graduate,0,0,25611,2,"['Mutual Funds', 'US ETFs', 'Mutual Funds']",20,36,"['Expert Advice', 'Expert Advice']",0,1,9,"['Financial Planning', 'Risk Tolerance']",4
